rank	node_id	node_type	entity	label	pagerank
4981	515159392	TX	804c78695c7f76ac0bb69a411db3236eba30b4aa2dfb7e585ebf92cb1dc6de87	null	2.714098621e-6
4982	67419527	ADDRESS	19R1siUJsRq6gGWfzHeGMVRdRCtZAd8qPK	null	2.714034675e-6
4983	52857954	ADDRESS	1Br8gE9MkWdUZejnWcynHtU1D7GWwLgmsG	null	2.712827954e-6
4984	191856099	ADDRESS	3JTfSKqo37Grvc968fDUqnXqaghkkBodzT	null	2.711484878e-6
4985	362665619	ADDRESS	1LU8VMrtTgsGNRYuFAypttuWdKRjC6AyqB	null	2.711246844e-6
4986	362665619	TX	32a46b44b79d4b607636b3022344c43c9a119a2c3e21517365e122c6c35e7729	null	2.711246844e-6
4987	43239127	ADDRESS	1DqXA8v8FzCSstjyqbGPyn9ze5uLPJfcS2	BTC-e.com	2.711040893e-6
4988	59432059	ADDRESS	15tMGXi9T1rHmJaJhdLR8KjSSd3187zteM	Huobi.com	2.71089975e-6
4989	433171991	TX	19f87cc7d8b12e3e68747b7395ef2eaba43d205a7c9e56017235f6415a016b5c	null	2.710780801e-6
4990	77494271	ADDRESS	3QLzJU4jHJhnDVX3gsXH8muYs3LPZXTCsC	null	2.710455453e-6
4991	34515461	ADDRESS	1FKFSu3f3jNwjwSkmpLSGrsd1FPXr3Wdbb	Huobi.com	2.710418085e-6
4992	139426852	ADDRESS	35wzr31zNgYhruPL2ienf6cJrNH6V9h3pi	null	2.709926661e-6
4993	516208549	TX	cf72e389fc948d6b6fa27367804946dc536a7ae2d3de56e1dd38c59047a50c7c	null	2.709155198e-6
4994	47584631	ADDRESS	1MsqrePPsAfFeMUtKfUsUVBanBDQRfG353	null	2.708788322e-6
4995	153339301	ADDRESS	1pF9Rspe1ykTJGwmjgdCPZaXSa421cU4N	null	2.70798783e-6
4996	168434016	ADDRESS	1HDjGLrhA3pn1pgzM6nXqnDBVS9caSc7mj	null	2.707450706e-6
4997	25446529	ADDRESS	1165xrr6pobfyqbNLWiMFc3qXJ6po7xpwB	null	2.707390502e-6
4998	68042137	ADDRESS	1PMNZMN6s1DvbZjeCtzXsEh3wD8QnbZF1S	null	2.70615398e-6
4999	212615167	ADDRESS	1CYH4CUwKGiCkSLXzVkgXFC3Dy2htAib9y	null	2.705011395e-6
5000	538376126	TX	ee64fd20b77c63c08573d594fa188c2ce212d123ddf4d2ccae8d1210b4a77c7f	null	2.704901425e-6
5001	124536846	ADDRESS	1FC6bGKz7mhvBMbhwxf8DYkSndMjKvM1pp	null	2.704544809e-6
5002	77235207	ADDRESS	1xScRyf674cDmJGR3PYHVqKf2QAVWRvW4	null	2.704014082e-6
5003	413006174	TX	a5aa1d315daeec2ffcb798d79a32b791c75850cbbe68be30aa005a4b2121e252	null	2.703495175e-6
5004	433714340	TX	86dacd28bdd8dee63c50241af79c02d412fbdc23d0c6091fa2f0b3a5cddc67b3	null	2.703434572e-6
5005	291319986	ADDRESS	1BMMvetFj3oQdVqHBY9q1vaWnRsHBwTWv6	null	2.703352917e-6
5006	536565952	TX	7be0353b9422fb0906490adfd475798f12cc9cdcdac828b92ffeab13a13b1cab	null	2.702715274e-6
5007	151343996	ADDRESS	3BULQdgLHrLSo2BtUtNX3FszPNrthAtmTh	null	2.70269875e-6
5008	405838079	TX	d03e0ed09259c9af5293b70db5825adca7697d7b67ae4fb190b0f7803a85fc97	null	2.701935425e-6
5009	259846354	ADDRESS	1LmdtDMoRxHB4vqnvVaCP4PYuQ6wu8Kt6i	null	2.701380524e-6
5010	108559525	ADDRESS	17A1zUSgvngUcdQjKirTtxKMFqxaJg8t7W	null	2.701357344e-6
5011	152109153	ADDRESS	1GuFc54rB6CJVtjkmhyUbiJoG338y5rzXk	null	2.700592747e-6
5012	416846153	TX	707ca89c280119934fc0ec354fc45bcb61b71edde936f070af045144a335e881	null	2.700055585e-6
5013	489736618	TX	0009f9d76bffffc81552aba1039f3a21de2e304e0ec23f1586da84defe9623a0	null	2.699871421e-6
5014	202194297	ADDRESS	1LYKj2QsLUw7WJCMeR1z4XSti36YXcsav1	null	2.699870935e-6
5015	177895300	ADDRESS	3PXswrSTz7tW73BKFcU8GENGFtoagKUJP3	null	2.69930802e-6
5016	170356158	ADDRESS	3DDRSgbnPp5W8hQ15skgX159prfy7T9NMX	null	2.698068382e-6
5017	522483705	TX	6929b66b7ee2d6a6a1878ad4d6a9ba7ce79c48c4bb5d04a9efc3a845de9d1c47	null	2.697737491e-6
5018	64993950	ADDRESS	16S5jbGNprsAA1GkoimnHHLxURuKymzWTj	null	2.697002891e-6
5019	28156882	ADDRESS	1FAU27srdkyikDLaTY2rCpw97edff9iiAD	null	2.696578179e-6
5020	84372273	ADDRESS	14jF1k7cmC6wwmA6d1jE9JMC8wNMvDWvb2	Bittrex.com	2.696199972e-6
5021	252374408	ADDRESS	3MtucWUPB4c3jMQbaN86bNBwzP6LPC5ZV6	null	2.696159981e-6
5022	34525123	ADDRESS	1NzMrRQM3f2kub3aAkeuH2dcBT3hzWEMJF	Huobi.com	2.696070111e-6
5023	123408574	ADDRESS	1ASSHATQqdR8ykqWVb73KAfuzHBwJ3JCvh	null	2.695794188e-6
5024	47106872	ADDRESS	1LAVjJUV52cvnBqy1MHJMudar8cH9oYFmL	Huobi.com	2.695764923e-6
5025	13714830	ADDRESS	1DowN15MRJnui7Qj3VFkhLPDFMm8bYsEX6	BTCOracle.com	2.695704135e-6
5026	71316439	ADDRESS	1EAMiFRtD3zNWSEMag23vuhqTCCcAm9nXc	null	2.694177441e-6
5027	201146815	ADDRESS	1KLmhZE5aztTB6tXUCNFtBsCCu9xN15Abh	null	2.693278662e-6
5028	65913124	ADDRESS	14jRYorFSU7HsU8x4ai3yiTXQ8151q4eGr	null	2.692544533e-6
5029	71846915	ADDRESS	1LGJD8n9zv2WHu962SmpHBdpaK3Q3EThec	null	2.692344312e-6
5030	56417628	ADDRESS	1AMBawhgH5qnxKRxywxWnpaQoYE1Ji6XjC	null	2.692280929e-6
5031	497880243	TX	f00513eb4f53f1a249e6c19fe69386d51f42a68f7b5516a2961c1327df33fdc1	null	2.692223459e-6
5032	2655822	ADDRESS	1PFCuNgVaM1K6xYshivoedamSwJMnV47gB	null	2.69166061e-6
5033	58360379	ADDRESS	1EmmKX8PvF389dmn991m3Bf1ebFNzHhAn7	null	2.691588114e-6
5034	50000052	ADDRESS	18qMNoLRu6qKeBeLRw2eDokFak4NCyESGK	null	2.691194705e-6
5035	523168613	TX	157eefd24909d731b54ea13924550dec9d9eb7400cd8e396376fb6e8f58d00fa	null	2.691126482e-6
5036	72271682	ADDRESS	1CzQm2fhagVVpNsU1dWT9yPkCPG5WGhByg	null	2.690224338e-6
5037	89205265	ADDRESS	15XCMjjdi2UPrMDD6LtG19hQ9EccCW633M	null	2.68983218e-6
5038	231115854	ADDRESS	3E7w8fp42UxC8sCMURnNDATMabRaR1imcx	null	2.689640927e-6
5039	34511787	ADDRESS	14Ju9c7CahgNMvaXuZY8eXekqc6Q3b4PMM	Huobi.com	2.689409813e-6
5040	71668643	ADDRESS	17Sw1cEV7WdtR3z7ChzocHBdcWH6miorSs	null	2.688648795e-6
5041	536748176	TX	f275ad2951305e0199d8662e67de6316dea033612299e447d3d8557b64594536	null	2.688639797e-6
5042	20389308	ADDRESS	15PPEhWGC5otEQ9Eof2b54kz8Xgx7LZoKG	null	2.688418086e-6
5043	41937141	ADDRESS	14q3pJQFgLnxwmGUDSbpuMFEcehLprv1kp	null	2.687170917e-6
5044	236942751	ADDRESS	3Jnr9sWyGaVnpTZPm9enC8tsyXxBaDcBNG	null	2.68688228e-6
5045	253796186	ADDRESS	1AXygZtcZw4ntCDms5VBxPvFQVhFNzAJHo	null	2.686450572e-6
5046	253796187	ADDRESS	19MnyVr7fRiTxCFbPN1kvhvwpJ3ZcvthJP	null	2.686450572e-6
5047	6009007	ADDRESS	1C5Hw983Fma84CMYRj4B3X5GDp4HD9bDrN	null	2.684453048e-6
5048	157715022	ADDRESS	12drGrnL2GZ4qhU99MFk8k8sCa5fqAxoG1	null	2.683481505e-6
5049	126871354	ADDRESS	3BqMsuPw433PYroCdTkZN6R5HwAQNZPGiB	null	2.683113674e-6
5050	126871355	ADDRESS	3Ert4w6maaVztAZkfHKALQRCyPcxRAiKkM	null	2.683113674e-6
5051	126871356	ADDRESS	3MEYqStWSrRGNztPmfeDMk4TLqQgtHXmEd	null	2.683113674e-6
5052	471750353	TX	80ec834e51fcc6f36c3586ae597323c133ca767b0d8b9549eb1670192d61c2be	null	2.681564026e-6
5053	189745408	ADDRESS	3KX4tbzgpbXAri6knTnMjKPb6hq2QhBZK3	null	2.681422423e-6
5054	118321459	ADDRESS	1Kd9zuLiJ5mbz6YD7a8nQiiAXvPuveUyRL	null	2.68088024e-6
5055	16450302	ADDRESS	1JvvPLdLmhoXwyvpjdvXgprukqGngwSFC9	null	2.680864153e-6
5056	290803358	ADDRESS	33ocmPoJxb1TtRDzPa1ogP6Vwg6Kp7VxUE	null	2.679757616e-6
5057	300638547	ADDRESS	1FQQE3q23JsGHMCFWVXVL5gMq9Ge7QBwKY	null	2.679567313e-6
5058	300638547	TX	1ffc4ea8575b5d4fad76479ca2eee91338fc25dacd7a02a9ec7b524e9bab722f	null	2.679567313e-6
5059	272489603	ADDRESS	12UaJPTwiZ3hp3nAdFJnQZ81sYPWXGWer5	null	2.67860493e-6
5060	158446159	ADDRESS	15ZKmNR4rR4NNWqphx41jRLDVyV7fUs7Xq	BTC-e.com	2.678469551e-6
5061	40794203	ADDRESS	1D5BhaCFtYt3e9hDrbiSNzsbD26KJeEVJZ	null	2.677916614e-6
5062	117185186	ADDRESS	13aUxhhZ74Qvi4dRu4jVo8vquBCbiUoG6B	null	2.677878162e-6
5063	90291270	ADDRESS	1582dW7rthPEFWEfDSSDt9mxpycRGLw8yw	null	2.677774556e-6
5064	150778540	ADDRESS	3BsadqM15YQFkoX8LUV7d8Kg8UUXNteiLi	null	2.677583064e-6
5065	72055440	ADDRESS	1D59wZkYtxsrb3N99skPP77JF2uVjZBUQi	null	2.677541503e-6
5066	253342961	ADDRESS	1BWPCJgDpbR8sSZpyUuQQuAAyz7SjhEPqs	null	2.677287948e-6
5067	77082141	ADDRESS	1BDjc3WXrckbzKFJQEUC87UhmiBZJbWLFp	null	2.677264293e-6
5068	91127175	ADDRESS	12Lo6LJNAFS5PRVK4YNMmMtR8PqeJ3AsCQ	CoinTrader.net	2.676957315e-6
5069	103531506	ADDRESS	13rVgPy7bG6EhEicN8Ga6PhvvxH4k8zTmG	null	2.675731651e-6
5070	386974742	TX	7470c443609d8af37b5cf721ed97e3b69c3e31c5d18e2a0f12ccb1aca20e366c	null	2.675570809e-6
5071	2721284	ADDRESS	1NeAdnheMLiA1U4LjxyHCn1TaSxr4uMWXf	ePay.info	2.675430226e-6
5072	96652379	ADDRESS	124e1ZmzYcSsv4QxCCetuADL3cewKCMiyz	null	2.675264243e-6
5073	46779951	ADDRESS	13YiF6jUGuA5D2qLqWUvui4dggDNeZ5k47	null	2.674271079e-6
5074	29754597	ADDRESS	1McEiDbjRjzopYJRHmiU7NCXbBQcZMepcY	null	2.674016473e-6
5075	235042946	ADDRESS	1LJZRppp9Mc3D4pxqzbKAGK4cFK7jcRR9E	BTC-e.com	2.673181556e-6
5076	164636306	ADDRESS	3J7PXsRKhw9DjFvnQAUScAKYgfHfRqSZHn	null	2.672912567e-6
5077	30472379	ADDRESS	1DcoFkBB5Mqhb3wYnZcxAEfCuCQJX7WDXV	null	2.672332716e-6
5078	436713396	TX	6bd0dd16feb2e6ce0b41f404b7a53d07310aa29368c0e654b998dee8b8d0bc95	null	2.672295029e-6
5079	231391610	ADDRESS	34GeeFSovFKAkaTH1QfMWzgGZkovsnmiLL	null	2.671461839e-6
5080	19605384	ADDRESS	1L6YFGyboEnYigXceNVt86YyNUVv5jc5jt	null	2.670630269e-6
5081	37905500	ADDRESS	1J5unN8k6iL1rDwtSSYdQrB9uizkTStTpw	null	2.668379984e-6
5082	9489774	ADDRESS	1BPpZwR9bRexQC3NVxPbfvEqxzzNznh86y	null	2.668299051e-6
5083	6290406	ADDRESS	1RoLLER8koi55ZctVhfr5mPMGqd1iAQNP	null	2.667867001e-6
5084	99142034	ADDRESS	13RBRTMVPppaSMf2gu81grhdMSnv5RkyrP	null	2.666374858e-6
5085	218904959	ADDRESS	39mzRpLinXEDKESEGHWP1cPwqZdzzQn4yV	null	2.666243905e-6
5086	170956416	ADDRESS	1JobyWkspb4BDdznWSmsrnE6cMzwV5qRRp	null	2.665339255e-6
5087	463257337	TX	f068947b4c48c51ee6e23c94044e964be2835d95c7958eb8124b7afb518e6a50	null	2.665107107e-6
5088	56083242	ADDRESS	1Nf3oM2pmoKx7M5oNUhyKYr3GLecineMHX	null	2.664724298e-6
5089	453905248	TX	09f78232a1dba2d7c315ae703aee7c56c2be10f812e146d23b2aeb69436b6c2b	null	2.664177833e-6
5090	175193432	ADDRESS	1Np4iVjpZJ6vNocfAAZGz4JL5WJf7oeuF4	null	2.663766759e-6
5091	18178071	ADDRESS	1N1gDo3hEXXzmyFvdt98mdXMtfwwW5sTuA	null	2.663086935e-6
5092	146654910	ADDRESS	3PdE7taPmkG3KQj9dR9JVTVCZXabNLHTLo	null	2.662750623e-6
5093	23248947	ADDRESS	1Q3oxQbn31nLSGbCLmi4TNfQMmqWqRLHjj	null	2.66274948e-6
5094	96466244	ADDRESS	172GRM88HoGEsxVmQwQUUhzmy3udkgMNw	null	2.6623762e-6
5095	9149727	ADDRESS	1B1nCHoBPBZTeLyHzFCLAN4N5cHsv5zRFj	null	2.662137992e-6
5096	404139391	TX	acd246412bc4479f6a8e9bcdd284e333e938c820fb8fe9e298c3d432959a0bb8	null	2.661910556e-6
5097	159511973	ADDRESS	3EeGdFcLPdjF1WVBcpXThZWuQgeiTqdAWY	null	2.661074283e-6
5098	464703591	TX	3e130862a146d72542dc686ed7790613ff2306a08e993e184902d70923d41674	null	2.660615927e-6
5099	56392169	ADDRESS	1By2yAqaZRoym3h4cPE8KQBhvuU7TbSGyM	null	2.659927575e-6
5100	530897207	TX	19f300cde98a782d7d68ce4b14301f4ac27542395ff84da79b8b36f7956e0837	null	2.659767422e-6
5101	71847003	ADDRESS	1BRt8Gz6w9GmCjT2jrJMpiwpk4vhzwUzKp	null	2.659705662e-6
5102	505731135	TX	23af6ee2966dae53483c42a829a64c7db533765c4d3e18e126ff03b92a2e7532	null	2.659447325e-6
5103	8309691	ADDRESS	12pNMK6R4Y6TojeuMadLbQtgiuegfWzibi	null	2.658547807e-6
5104	27673161	ADDRESS	1JRNkBrcn658YYMhwQRaG4VRjRVhrYvxiD	null	2.658175304e-6
5105	118350575	ADDRESS	373VLhGdPQWpXUKDtWVVcngJmw2RQaCVKw	null	2.657574224e-6
5106	88684149	ADDRESS	165B3jVeu3dPRLjDX1tBRTA8wFWmtzLZFC	ePay.info	2.657511847e-6
5107	280662803	ADDRESS	1Fefj54PnGDLqKADfcFAECqYhQX7okSJHT	null	2.657064985e-6
5108	42837693	ADDRESS	15YoDfLcYWpY39C5eHANviTj1CjQ75UH5e	null	2.656879295e-6
5109	256579011	ADDRESS	36rxPiPsgTvae8Fmx5LzjEWvTb2Ft4qvtu	null	2.656817169e-6
5110	437155506	TX	e0757bd4fa0424704262644eadaffe82ccabc769661a2374af7b9a764cbff0c7	null	2.656471528e-6
5111	428673855	TX	ed120b73410af73e99db6bd2e42a5291a4601e90c90b2c8b383ee894cef354fc	null	2.656323499e-6
5112	430139534	TX	3fe0f28c795711d2f88d0a6b526a302b46aab1669bfe2d2fa47bf9cce546aa97	null	2.656323499e-6
5113	507255573	TX	b57816b89e4a8ba48bc158a0e717a6c31169f5b19b48677a13c41e2d305b4d0e	null	2.656252069e-6
5114	169652787	ADDRESS	188K3Atv8HEAcYriehx6rDaLfWTKzsEDSh	null	2.656002849e-6
5115	259369311	ADDRESS	3FVp7epWuYiX5nzfbQUwy82rDxuEzekJha	null	2.655892398e-6
5116	416804461	TX	439c7b0cd297601f7de0acf3d389d9a1b55b2b64eefa5425b87407edb005bef4	null	2.655693859e-6
5117	75914054	ADDRESS	1CVs3kDzyptjdS5UCPadMt78VFL4TTQcAA	null	2.655552042e-6
5118	214963514	ADDRESS	12QaPevz56k6aSaveyHErLZ7BMKQHGoEmo	null	2.655443557e-6
5119	50972704	ADDRESS	1JAwAyoy4ST3xUx1mDhBJguXJLyLs4soye	null	2.655378991e-6
5120	30287986	ADDRESS	16iWzf8NydPZBH7QmPWdF4o5uhQ4ow9RY4	null	2.654716439e-6
5121	213169650	ADDRESS	3NxRWoqYVfVZrMzHekzpinQQZi98TG3qXB	null	2.65380499e-6
5122	105128710	ADDRESS	3QSTLepN8cx8BsYqUoCCw5sKuSZNQsTdy4	null	2.653562689e-6
5123	14120790	ADDRESS	1G7vDnahZBnWoZbdsrkriYKjoB7mVhVFiH	null	2.652660558e-6
5124	51221492	ADDRESS	18rnfoQgGo1HqvVQaAN4QnxjYE7Sez9eca	null	2.652580959e-6
5125	80556866	ADDRESS	1N27Uo9iLK7bgj2co23hT5uzgvscKJTE2g	null	2.65236449e-6
5126	410821718	TX	9db7f354af3f2c528d8bb8beeedef7a446725537b1d17f3a81829f7a1c038afa	null	2.652208944e-6
5127	267475607	ADDRESS	1kSAkt8t1QiS1DuzWnv4dnMAPbcuBVU42	null	2.651560105e-6
5128	137936359	ADDRESS	1GNWFHzpGQkmwUrtTUiYzePtDuCb6HQ5kK	null	2.651442802e-6
5129	47545855	ADDRESS	16PXucAgi9N8LPqAxyNud1ySuVVCQRQ9bZ	null	2.651406805e-6
5130	198961553	ADDRESS	3KJUJUQS3XwYiiZ9uzVdqJwbnnUjPYLcmy	null	2.650849741e-6
5131	49181486	ADDRESS	1ARF7D3a1CTUP2ej3UNuLSY54VnftKNfPm	SecondsTrade.com	2.65081332e-6
5132	536721650	TX	747fb8e8d206eeb30c833305635508d16586f5b9d9d4b9ac206899ae2edfad3f	null	2.650544135e-6
5133	115121766	ADDRESS	18djd4rhaauZquXSkAuVB5u7SDkrUXyQvs	null	2.650189539e-6
5134	16734758	ADDRESS	1PAr39mVykDcZWHq71sAc7Af19ncr57K3n	null	2.650108192e-6
5135	51058582	ADDRESS	1ANNnn5Sg9pkjCN9EM5jFNhMwYAmHT98sY	null	2.649185982e-6
5136	191436394	ADDRESS	14gEXzFPyFX7cKZQFHUFDbzXfHxjA6HgP4	null	2.648801146e-6
5137	111592782	ADDRESS	1E25qeqa2QUSvHHF5AxTSdWsNVeCHwqosz	null	2.648645409e-6
5138	99164035	ADDRESS	15nKeoSVAAhM6nGSAzgYysymuUqGjEbmdZ	null	2.647397422e-6
5139	138175455	ADDRESS	1EMALfSuXVsQduarhmeHUaaw3rE9jALCJh	null	2.644588276e-6
5140	480013996	TX	7d83ac132c75c141abb9fccc732af83f7e2babbec0fc3d24db657acb5d21a575	null	2.644530746e-6
5141	11163413	ADDRESS	1G98N47RHNiEgSKimPLNUoPWahFjpDfzLi	null	2.644528091e-6
5142	1061853	ADDRESS	14f7BEAzemJTLZZueoA2FS8eoc4jBuQsN9	ePay.info	2.644462805e-6
5143	437018611	TX	e4a3ce2d278c62a7153496b03ea96d1b6452918bd866ce1465079863444c377a	null	2.643492456e-6
5144	14736549	ADDRESS	1CYmbMpRWTcdE3UVvA8SoRNXojopY6rz6z	ePay.info	2.642925939e-6
5145	292815512	ADDRESS	1C35i6xUM9ZKdtbVTBTg5auCSZYJr8J7t1	null	2.64224795e-6
5146	150296306	ADDRESS	1DYNWrqxkQHHUCVgSNcFTgyYhP41Z65pxE	null	2.642057803e-6
5147	71463455	ADDRESS	128HrCTzwWjHsisNzEZNHApg89pLSt4vXE	null	2.642051287e-6
5148	243388364	ADDRESS	14vN16xeThLMfWjwD5p4HoDKuE9ztP6NHk	null	2.641563104e-6
5149	461922447	TX	e62c7a5eebcf732fea8433d00e1e13b46ad392ffaeca6e07629fb98b757da8e1	null	2.641327892e-6
5150	248540272	ADDRESS	1FeseUE7wr2VPyJzRgN6xwkxaSa8Ec55Gh	null	2.641248564e-6
5151	504179833	TX	2f8b91ae6b7f85cfcd16d3dcff207b47bd23266c26c230eb9574f45dea7349e4	null	2.640480137e-6
5152	170110020	ADDRESS	3Lj2X3yvhq1Y8QfeWr7Q1NzdVKwhzMRbK2	null	2.640453208e-6
5153	212897627	ADDRESS	1PJsYnPqVvQDa6Pgk4d3zrN7cdFK5Qc8dZ	BTC-e.com	2.640416009e-6
5154	124224460	ADDRESS	1CakK4UdjEJmWezPVxwtRebwACJ3k2MJhn	null	2.639994025e-6
5155	71776518	ADDRESS	1N6tZUKkVkzNYFxq8xKcg5j59ME9UuZPSg	null	2.639850061e-6
5156	42016885	ADDRESS	1B8XBJ3g7sNZj4AUtJ15UgcfE3waYw7pPL	null	2.63958745e-6
5157	494044778	TX	e38ab33d58b9ca2a64ab5edd254f3e12f8d29e03160267874388adeecaebe693	null	2.639282881e-6
5158	55369606	ADDRESS	1MkRUpJKjTuYS4uVxX7gXPhm1wkzyzFjeA	null	2.63794023e-6
5159	49058277	ADDRESS	17EbfNGbcxy6TWGTr9YjNEDkeRPfhbCNMo	null	2.637280726e-6
5160	459260824	TX	f9b8c6f68b213b08eec94d0893ca5dec289636db9bb22fb252beb5bea2af482c	null	2.636828664e-6
5161	530453299	TX	12b47c2e71a5970289e3604dee5637cfe28d8cc079ae36816d3ac8253f8056be	null	2.636610467e-6
5162	446004658	TX	3b752b2104924612492c8da1c735a39d9248b3d88436ef8ae480a1607a8466b8	null	2.636450301e-6
5163	67427633	ADDRESS	18uKUzUsErj4FZTxrgM97RXNcjXQ4uZaTG	null	2.635835761e-6
5164	181910709	ADDRESS	163B4dHJeJQy1aHR5fcsmzTrtN9tVQ67Ku	null	2.635519753e-6
5165	131927864	ADDRESS	1LB7yFJXKAyetFAxJTJs2iymSvR4UyZGsM	null	2.635464734e-6
5166	186634697	ADDRESS	1MaUVgXCgdXLkmXwQ4WDek5yaK86zYXw2q	null	2.635080019e-6
5167	471490073	TX	64c1241e9688f89211839059235dfeddcfb3d3406233414b7e3097268f5ccc3f	null	2.634774449e-6
5168	114698852	ADDRESS	19T5y1jSEdpRaJuC9sVLQGbz3rhRR8ZygY	null	2.63476029e-6
5169	10360338	ADDRESS	115tTroRo3B9ZDQ6ATJGDCHcNEVbjJoZnF	null	2.634592897e-6
5170	245072148	ADDRESS	3LPP9e5cuZAQpbTRqezW5Ft46CJVw2aw5R	null	2.634355406e-6
5171	175012341	ADDRESS	1PqyLtsKoYRHJMvsQ3Pem6Wd9iuNyWKnko	null	2.633837406e-6
5172	34510659	ADDRESS	16zGvjdc56BcuRYGuWf8RAJiBSreb6a8AS	Huobi.com	2.633799087e-6
5173	46337991	ADDRESS	12b4hbxsjL4xCFJQN2SxJkCjWxHzUpLYx6	null	2.632957154e-6
5174	74991623	ADDRESS	1HxYZsCNJCLLSQafKAPLMnhjx6ZKBzWt35	null	2.631924293e-6
5175	71976329	ADDRESS	1AdamdfiRn9sQbpcsURjbqxfxgiwhMyQZ	null	2.631765548e-6
5176	16642872	ADDRESS	16yt8jWmQbjeQBByLLU7xTF1yL63SuYhFH	null	2.631295443e-6
5177	246474894	ADDRESS	1LrDQMhqCLfsMLHxn2NGx4zt2AtoVZcrsq	null	2.631148812e-6
5178	431185343	TX	356d3e64e72793127588a0344300fae54c40840b13ff213a14d95da3c2a3450d	null	2.630874666e-6
5179	75485924	ADDRESS	1Hgqs4mcn1mCEkVG1dAxrjrsJBhz8qYMsa	AgoraMarket	2.630808915e-6
5180	496364276	TX	5cc3c429dab39b9b9ac9112d68371632c9af4ef9786619de5c5b3f2082b464e2	null	2.630801867e-6
5181	77685701	ADDRESS	1NnCCeLDdGPjxuqnYS2uWm5SLCVv6zyuRe	CoinKite.com	2.630452529e-6
5182	55882388	ADDRESS	1Jv75LCyyXqr26hWYsTRXSrJ3qoqHzEKke	null	2.629090328e-6
5183	2664219	ADDRESS	178shkEYg8MxaxkssRhWSgwS8QVxKHEUiJ	ePay.info	2.628983136e-6
5184	303664424	ADDRESS	18ZdKd4vfbFbzyoPjRzWp7aLEfURsQYDAi	null	2.628464939e-6
5185	303664424	TX	457e71929f8332736892011690c59b9e6ce2f3a8b03dfb137880c5f022205913	null	2.628464939e-6
5186	151910	ADDRESS	1Q9yKkNSoBBKSNwA8AeyPcC8Cs31iVZ2UF	null	2.627807146e-6
5187	485665686	TX	661cbf5c4ab370d4bbb3010c19710a0b4b53f8ea74a6dcb6d9f966156433e535	null	2.627122109e-6
5188	71843819	ADDRESS	1FQntVq7kpDeB2YSBWuB1bCnuHXWht7WMX	null	2.625612911e-6
5189	164874829	ADDRESS	34Z7Zd5ys8Z6dSd7RQdJwT1rbCNjPzUrS4	null	2.624612682e-6
5190	90522316	ADDRESS	1JNjLYroyX1HLEJ5CqJnN2MG5bEz9c1uJF	CoinTrader.net	2.623907033e-6
5191	136374096	ADDRESS	18Fh9w34QbgUEPWJD7mmqNkNLfDS5oK3oR	BTC-e.com	2.623280069e-6
5192	126058816	ADDRESS	1NdcJEgi9uNKZnzpMAVRUaCuUdG98Tm9A	Cex.io	2.622738808e-6
5193	237403731	ADDRESS	3NmqEssZvQomHbJFi72Hg3sEwBh6pSM6Zk	null	2.622099624e-6
5194	516825169	TX	a6729db7c69f9c93a38219b4961accd286e1a5d8d00e21a896ac96e2abee8af0	null	2.621734194e-6
5195	524567912	TX	e9196f234245dba620029bd3f2a9d9959a05092e79f2b1cdedd910d400111a62	null	2.621734194e-6
5196	173204755	ADDRESS	16zuKymGWFcaPeVaDRWZxexPuCfJw9mC5M	null	2.621684116e-6
5197	97290782	ADDRESS	16SLJL6RCqHjySsKEdaEnNRWTrMhv6S8Z5	ePay.info	2.621194518e-6
5198	73762632	ADDRESS	16i9gHv4kNrZVrFFgMqMbfQZVHzrDuJH3C	BTC-e.com	2.620646986e-6
5199	122500214	ADDRESS	1LnTRuvVMhpCPzc9qFWmVfp57cRGrhdXvh	null	2.619503466e-6
5200	71463243	ADDRESS	176iZMwzqUtDnN2SzR5EkzAE5rHorTSg4n	null	2.619092377e-6
5201	249980700	ADDRESS	14D6YzdhN5V1dJi67N8uy1QDB1srmYmPuM	null	2.618400927e-6
5202	249980701	ADDRESS	1BVsQJ4182RmDkueKo8sk6irSRfgJiRaLg	null	2.618400927e-6
5203	382499467	TX	a807290a647a32526949f45fd1d318006d5b755af7805028543fc901f584fec5	null	2.617884061e-6
5204	173240470	ADDRESS	14wQbhE5cwyEfszjwxEHWYDdBenib5i7Mu	null	2.617871133e-6
5205	71327250	ADDRESS	13s7SqDdPo9re1NqPjf2etdJQvZsS7oMkk	null	2.617826068e-6
5206	55748601	ADDRESS	18MqyHijtH89tSrSGKo2RBMaBTJAjEW3Y6	null	2.616897631e-6
5207	193407413	ADDRESS	37cKMWnHp1Z7ZoH1FZnoP6vdFf2HaxSJrF	null	2.616801435e-6
5208	223824921	ADDRESS	1M6CXGfjV7723JpaSoWz7SnLVcL1pCSStM	null	2.616359702e-6
5209	6399180	ADDRESS	16LQodsvHtydHPrsFqBw63c8z6R2F8Nayt	null	2.615626553e-6
5210	46409516	ADDRESS	17wCRh6LbNyB98jQSQc7xwMTn4DLLpkAZj	null	2.614437014e-6
5211	422842196	TX	53e07a25a566ffe7227a60d0909efdb3c8bbc43ce289dac2b4b9be645e5602a2	null	2.614338556e-6
5212	72188428	ADDRESS	1Q3LkAz9rJK29LN6To2pxAzrHgJ5myUA3V	null	2.614134898e-6
5213	95437987	ADDRESS	1ASucWxvgyJLK2DAjh7naZiKyyVwcq21n3	null	2.613705076e-6
