rank	node_id	tx_hash	pagerank
4261	181142397	8f304c7c987319928080435d27f2f1c2b3a32e16327b0f19f44468eb6a910d33	3.014017849e-6
4262	85101578	91e41bd73dc5548d8e5d03edc58b391fd87d30bbd2d39fa02e9b7127305cd446	3.013513575e-6
4263	138217591	4392d358be6fe433e97db57344c23d851a58d96ba39a4006f67797041808d549	3.012528062e-6
4264	211684735	63dae5ad75dd88be59812be0e7a12c1ca85d46a429a78c9e77a192024fda7236	3.012333743e-6
4265	157431286	0b42c5ff1375302165d245717c7ae25fcd4b1ffc6ad46a25ce5e6ee5d525672e	3.012289765e-6
4266	220044438	db1632339461497df22700fb63d53fdd68db4bb86b728d294b8938eb19fd1bbd	3.012238359e-6
4267	211162281	c61a09ca8efe9f706226cd2f82343e6e521e9b8a8a4697cf6c7db73910ac7f12	3.012145863e-6
4268	119575536	86f9da0fa149f880fb629f70876a9a07625d135fc98fdf1601d6bb52167ff510	3.011307058e-6
4269	210206920	9760fcdc9a0b6c3dfeddfbed4867d77c2b50b6b7fd7dcf5fa8ab4c4a7117a74d	3.010764923e-6
4270	243495155	7a6e9f5524e7e931c9cdc06b9f1d7ebc376a66d9ffe5888672cef0e58e83294b	3.010507593e-6
4271	241132887	ffd05a96715738f4ebbb07ad879a5b792e54e6296a15e9a21d8e77ba7b282394	3.010191226e-6
4272	100718944	8f62b65c44c7c295d1764bce7c187f3fa0814b93c4ea93c665e07ef8e0ab3058	3.009816041e-6
4273	159165775	9b07661cd7ccafcb0b95f871fc994c911c08749124ff2166904d81a066d6ad98	3.009726785e-6
4274	113296187	44f545cfc6c0284d8b1053b43c41ac4369c3b1532592e6aab54d31216dc63102	3.008682463e-6
4275	237918943	c1b05c256ba8f608b3ff92a8b6f374474ed0677c6cdb13ed5aef696a30363329	3.00863304e-6
4276	76874655	431d5d87d0520493101f09f82c2faa1b38ef68c10ed32b54f2a3e54dc6105ecf	3.008156934e-6
4277	237770861	1244398ad5b75324cacc0c24daecdd44efd702c8fd9c994e85ab024e0d4452db	3.008053387e-6
4278	215981131	bbcec1265e28dd63be44493d37ef8051ef082406dd1c3912a23f8d2f90e58ac2	3.007792938e-6
4279	236115654	d60a2987252d13525540c6fd4f22302b9155912e823b71e2503864005f7d2386	3.007417128e-6
4280	153165329	1dcfddf4e3eb85f6a444c59946984c2fdae8bd0c2d3734b4eeb7ace8f1769d75	3.007303765e-6
4281	112146731	a6229d7a68edb90049b1137467cd9a105bf73fbe9381f2b4a756f7f6b24f64d3	3.007088139e-6
4282	238724178	c832d59e2ce68bd86fe4eb7193b936473eb5c76bba034de462bca12176dfb2b0	3.006757236e-6
4283	82046612	726abaef7232e0e8e56e413e67f6c68629b56574049e004cee52de332d08494c	3.006725489e-6
4284	197396474	b642f1eca8d4520b33699ce08644a3da1e1c4875601166da17225dbe7a772254	3.006455115e-6
4285	211273886	acc97f6a17e6f9f3d7a47cc767f9e5b51632ffae129b825b4ceec178d3ae8d6f	3.006401361e-6
4286	240749433	a951cf223a7e4a4098b5e91c06fc34bda59d801e626ab557853eda1c0d030cb8	3.006017248e-6
4287	111072644	026c1c139cca96937f74ba843182e57b868a656c0afd03e44ffe32de8e8d58dd	3.005746735e-6
4288	72692399	8f9f64bb00e9806aea597a19ba6664bd472789cc10e90dc907186db1ee9116aa	3.005137707e-6
4289	229228695	f90a901617418c3ad41b59ff409af6af34fdd6b5cf8fef264f37fd2b38c9c263	3.004953308e-6
4290	245198622	583aef965aa3d3344fccd02c6a023ad9514d9e71ed37dc255223ec232517f803	3.004867931e-6
4291	107313914	cbcad3a8ee50d114b11a8850f7ca93f892709511119ad1c44d623ab49225b405	3.004719329e-6
4292	94870124	07eed5a97b39ec1fbe1447196cff0abfbf7ee55a5053853818a4f7ab03fd1ba5	3.004316606e-6
4293	119373950	dd256f47d1db82ff2de016a5419ac8ad51b1af824db8a542df770af0e243181f	3.003601707e-6
4294	227666871	e1f053bb6e5f8a827fe110771d445238017cc4e5cdc2ac9e88360743c9e7afb9	3.003396419e-6
4295	111072200	18d70cf84beae285b3317d351e48f2fa22577573d140616d6a36ce487468120b	3.003258584e-6
4296	158609693	5b966fe4ad712c478f7bf5e33b831b96f456675285808824df653ffff7ecf2b8	3.003185581e-6
4297	101016664	3ea9ff6b8c994ab4d4feed8603b40b2b4b4959f0ce8d01f664621f55b6a999cd	3.002254148e-6
4298	220860296	679df13f5b684ab60e2118df0c45ab7cc992fe1d35df8e08d387ae724faa8bd4	3.002116645e-6
4299	243260381	3e65b03d758f46bb1b9d78c3f9da6c3bd62710448f49e36e6090f3a92808b238	3.001498976e-6
4300	244351830	91eb12f9ade6d5504fbf3eef0bed26ba61e6fa3aac1166b778b1f10a0d34da17	3.001018531e-6
4301	83065528	77b34e151abe37863ee6845d9086f238915d9510d8aae68f5c4799ef5547f412	3.000839034e-6
4302	208489068	b9b62582c3c3d037d3f76601563577895760f6c12c272ff7277762532468e27b	2.99922866e-6
4303	138067482	cfbeb52c48d4b5ad7a8f69e37714042322c44eed8ce611a8b3aeb7191c09199e	2.999013268e-6
4304	225229762	03d53758809a3f7ddeb01a7a4f8106406b2d1605eaf99359c91f517b61869da4	2.9985583e-6
4305	200246552	917c74f752d513d7a02ead3f7dec278c732cd69d74c8cd4ff270e6b7fdad9750	2.998406678e-6
4306	236668656	840286a7dcfc76b7bce578e1863b3ccfd18c98653a714a65d1653e269121c7bc	2.99804243e-6
4307	90595514	0000cd3f9b38a490780a525e6ab65f7857a1e1276f1e72a958c2fa992f3686b5	2.997987913e-6
4308	148332451	e42a16e8b571cccfd77654f44af35366c88a6ff350423b2334f18f7016aad603	2.997445211e-6
4309	206420001	921a09ae7f1c77e798260b2ab0987918d4df1787fffc772793e57b36bae4a50d	2.997296875e-6
4310	235691660	98303a9e0f75263b7024d922aa95cbb14371b74b08de6e521c30987864fe1e69	2.996911045e-6
4311	195938444	d022abb74dbfbf7e91121fc8170c51db3028032e044e9d2f4987d52de33b75f7	2.996584765e-6
4312	186430136	f625df628f29e48c8cbe8f965d6e48ae5c52645e0f312eaabbaddd0d060fe9eb	2.996157563e-6
4313	69654812	e1bf1b21289cb582dfb319ec1a3fc003d6b8d88a9098d1bf8b200ecf758cab5d	2.995599945e-6
4314	226683782	cabca536b31d8d673a1b30f990e4bbf767854113c78cd1c53d84f957ae3d1865	2.995014345e-6
4315	124677641	a7b195a730c34a9cae0122cd0d0189cbebc5d31ef79d2bb86352438bfc27837a	2.99497386e-6
4316	117023550	9db7f354af3f2c528d8bb8beeedef7a446725537b1d17f3a81829f7a1c038afa	2.993865468e-6
4317	32754919	f3f896c2da99cf519d8fdb0265c2718d79f14bc3ba0b75b45af9c15bb95a3ea6	2.993814702e-6
4318	219395816	b94933f491258bfef5430871f66bc1cb49fc49a45a9574b04de83212a4704e8c	2.993615736e-6
4319	160371207	3c5a4b5ddda9d0e330096df4468b48cb9b3e5de8e2f3b886cabf1af3070e9367	2.9933479e-6
4320	47288073	56cbf0cfe5dce2ffde34953989e6356402690059c9d152dc7d0476cbce22684d	2.993300131e-6
4321	139071228	2ba8a392a9d3a6fde0f77f50242b15d71be1badaa461d730f3779116be735c35	2.993081485e-6
4322	64283120	9f0e4ee7824d1d88d7a96b4f24ec719b6109af6fd67b413eeef47bbfe3fa2ede	2.993009737e-6
4323	129195630	b0640ba0f7024f35a1e6d878679b83a02b52f906740a3f3cb53604a4bfe08dc4	2.992957267e-6
4324	138122436	6884ff4bf8dd8d44c8f226e741d12c5188203356507e8cb3b2052ebfa8defda6	2.992404995e-6
4325	243246422	70d706950406dc81e404bbc0b366267f67059aba62e210ec457fced3e34a0efd	2.992169157e-6
4326	155038872	20027dede2e1bafd0d704943a338336ead11763584bb4a6833329851e1f51c40	2.991863856e-6
4327	61352037	db35843851ade1db032e7a60173006db26362760d9acef5a5579fcbca2e53428	2.991613362e-6
4328	243059182	b5d88f36dcd1e7804222073f7f2ddca37b17117b84927d01bba45ab4f734551f	2.991557278e-6
4329	154155758	77c5c2ec1b71243bc620a721b84b019cc2d23b2f108eab32263669ef1874a068	2.991145127e-6
4330	12554026	822055ae66fb8feaddb36603a2625c3485475a5838dbe5ac623cc301cb0d83b7	2.991057148e-6
4331	215251125	06be4e0900dbfe0e2c1f77d87d257d66f09ab6b767b5fb4e09775d0156e04dad	2.990227143e-6
4332	215981900	85c02d02ca965342981b71d27b19f51eb1868145c3915269a725bfd1b73e2fde	2.990227143e-6
4333	88741249	6c3bf78681c09559dabc764afe9f9c34bb2566cb149e8bb26b240e13931327fe	2.990209597e-6
4334	29747585	f49b782f659b681b9efebdcdb3b17d04bbd11921cc110a53f4736740857f2aea	2.990062894e-6
4335	100667610	6d20647e3283097482e8494bc715e65bec98363074d300b5ec5e733c43b93e7a	2.989347196e-6
4336	39776150	fa352e7cf976fa859a1d564e757621218d23048c6f11bee27e3a95245d8be12d	2.989273151e-6
4337	39969009	092cadd9d67a425a85994f25e4acdd0c7ec4d170f767cee65140cb4996776da2	2.989273151e-6
4338	151428314	40f1ed3fc0bfc93299692ab89e66cb34bf6e78e800cbc9613a1d4407310134a0	2.988732164e-6
4339	164671433	fd70919399813b34e573dad90033e3b010c4a970ef87362c1a3b9844518e5e3c	2.98844014e-6
4340	89678376	b8e2b083b2bbe2103050c6c7ee87de6999966970cf852c050573254f3e033bd7	2.987820407e-6
4341	182229790	820e9ee88100977ea61ae5430cbfd55e8805d2dd1ec96cf1bbf04baf3bb72726	2.987237501e-6
4342	237249857	47345ce1bfcd50028196942a05f94bdf7dcfe580f43a8312b89ab6a7c3cd38be	2.987218294e-6
4343	220748489	51645908a931a5a99e71f3f4d82e6b0e22a3b7bccc13e3e50c080c1e8d4e3bef	2.987031073e-6
4344	89797756	66601f24dfe57e14014bd7b47dda21229645c3aa45c95937c1893dbf20e38a21	2.986511025e-6
4345	208368982	8a4c0dc713dcc8097247385d848ba4d85c37d67d108d3191f5b71e06b61e1421	2.986102634e-6
4346	242436576	ce6f0afe93a4c9986bc81289082833ed1756050c1ad7d2e2bffa49747d8772ed	2.985810759e-6
4347	243728170	2e3241f783bc86818e1c23143c7c02e7d86dd1fb3d518cb2251edeed3777a061	2.985288088e-6
4348	236766015	0eb276f0b6f344165502e67f280147cb568d08f5d576a2ed89c5d2e3795d1355	2.985106402e-6
4349	59920596	6abca3479d3d11947434d9b30c80d9d0b63ce69ea271f6ec38e0866049c0db85	2.985070739e-6
4350	224473853	6adcc8eeeac4c6be1b0064f0c22b5bdd6f0f9b54c9dbf0ae3609ea6304d5198c	2.984738215e-6
4351	215765098	07f59cd61082da0b2825e5689f3356f8dd324db2e9f57caece229cfad8d4d4e1	2.984710548e-6
4352	244106492	c18074999437231d29fd7469b416245b7243e12f9280a2d15e65ed2cbd179663	2.984440867e-6
4353	105742062	a9375a796e3657aa71030d624daa99a02e6822d1fbfa554db3ac76564e9ce07b	2.984361119e-6
4354	229856578	58c51ae1cb3c8519ff0a48542a9cfe03c98b9f1dfb38eab0001446ca15313d17	2.983793766e-6
4355	217894039	35ac234b84efdca961ae8e12a96a7c197f04a2791b13d079370a4a502666fdd5	2.983212859e-6
4356	87956208	bec42cd655f8c5ff86d2383e71d0510b11356f9cbb6b54dcdc5b2c83cfae31ab	2.98239339e-6
4357	88104210	459b2a7b0f811c4c96fd851b047303275526ebd00a6711c3c440bf19beb9bde3	2.98239339e-6
4358	119341760	3653e4ba8061b1932ce9453069e5d9ee53ca7e74c01cc79b0d87927623ff5545	2.982329653e-6
4359	138804747	6ead28c2b3fc18557a7b54f03eaef54961a59173d3e81616467d1c2945b8d029	2.982277159e-6
4360	110717876	7f33b38f90e233d0b74bf407f5848cf30475e5beed2cc795d859d82bc398a3c3	2.982016065e-6
4361	34640380	3ddb4ffda0f6554dd0fe96f4836085a32e1af14f7587bbcc03e8df37f70f9b5e	2.981909652e-6
4362	119015855	a088a2fe1f869dc4cbb01fc41aa8c68a0b5c4a4c79d3c9a416ee09b3adc6cc66	2.98166947e-6
4363	148855642	5db987613979b0b023ac5b6366de2553d47a9351e358f12da8e1455350ae82b9	2.981614757e-6
4364	164957489	8d8fb23d4dfc38517445eee649eeabd7980c171b05e9080dbf60f00f34a2dde9	2.981171001e-6
4365	205558794	038b7afa43105bc0dc8c0b2350c322ffb7d61c95d1f311bdeb7f21a5a9dca430	2.981100488e-6
4366	243287967	43d6ee7cee814dfafb61253a1ab65a6607b9a7dce99c44e861eedb1c9109ffb9	2.981025496e-6
4367	208309449	78a5279f272623943dd028711f95f7967e07d6095baeb6de3d47387499f93cf4	2.980222397e-6
4368	242268900	586876e653a6f3ee6f626f2940425970971c02d79eeff044b9debb4bf95272ac	2.980088673e-6
4369	243289526	fd34662590dada4e0e21907492ec330b2bc67753a0e3e23b3a9d2f2cad12091b	2.979938291e-6
4370	227040448	2342bb812bbfd7445a7c0adaf78a351c478bc02262c204786411068434d702a6	2.979342013e-6
4371	236710773	fde37b30a0717838be2bd0b68fd3c90cf4f02b5ac0701a55333fa4edcc11a1f6	2.979048171e-6
4372	136619577	e2c7cf76274c845d45f1ec111801d5cffaac4e0fcba2c1e56ec0b1489baa374d	2.978854252e-6
4373	146251405	d3e1de7632b403190e71696c64f7a756d1ea85193ba86cdf48e1de6f17eadfdc	2.978749439e-6
4374	209247020	97eca310d706ae709ee7a6bb010d831d612f1b0a0777c87946f66c446cdf5e19	2.978548413e-6
4375	162804319	25197179cfa5fb15a7c7a106344dbcc2d612028c51fdf07c209522758df98a8e	2.97810032e-6
4376	195924759	a0b074e8c52816237521957b633ceba368bae5f60896747e3ce7929b444ba98d	2.977535191e-6
4377	164839890	e5793d56e80c70817267b759ceec093a4c230c063002f551879d73811a76449c	2.977040411e-6
4378	167467913	b96c6c4a54faa8f6a13fa508ae1062d7577dc759581e535aac9a3f040139f874	2.976640247e-6
4379	243498036	33fa4a467c4973c2464385d1ef81fc144b508f5825ab3822f26d4d7c60e5bf1d	2.976422899e-6
4380	200183043	eac7a649e5c71e09f7d19186a7379c1b2eda7a377bb5247f293e5a024cd2a9f7	2.976390782e-6
4381	213637334	dc44f3ce1c26909db8a2e5d42a5c981c1386a36ed74085d61e94c98baacd1db4	2.976026296e-6
4382	156067952	83a1dab4e7b721f6a9c61f1e5e94bc6fb05a4e8008c7399680c96a434f5baec9	2.975588842e-6
4383	170390464	7ea5f0305d8882f4fa493db28ecfd23970a8821b87747e9772709125cdaf8003	2.975453613e-6
4384	147775454	f8c4cf604505ad4ae3a02a562d7cb442a8b672d8aca25be0881f0f776535327c	2.975281448e-6
4385	137262731	2dc57eddb8e13821935508cf1290a542c12ebf9c9441b220c2e760add95583c4	2.975097702e-6
4386	142476899	7c47bf5c93765e6cb82721d39f443122d5c5e1b5f1816fb4c0c8c8cc71310d62	2.974032177e-6
4387	213317033	f140546130e6f9616d9823766b8c96ddf16d58e6de13df4841d999c5cdd76ec2	2.97402953e-6
4388	136249674	b5692541c8805575013adb94f0ed30dde1fdb1e77c857ea9fa8e3ed462c4ba28	2.974004905e-6
4389	80665693	ec624d6de8f3c9ee0a31096535a7053c1944dbee24829f5422e418b64715eaec	2.973971456e-6
4390	237841596	5a2678ae580003c41b0271951c47152d457d3d4b53b2a0d788ee94f244641979	2.973693236e-6
4391	113787700	e4307a5faba0cbbc43d49e7800204c82691fcaa812e30c17702d87688b04c176	2.973417099e-6
4392	236176106	2d8b6c4128c4888a2ee3e5aa2345c714fa6b08ded58ba3a6dba8505389626e99	2.972794521e-6
4393	147224163	fa139f2f2712bfcb6b7dd3c28296e167e9155e78514f668d62bcdb9ff5d37db6	2.971656467e-6
4394	74346414	abbe16e55f3e9ac3df11807b9638c96ac84ff43a67273fbff612fc7489b98331	2.971589401e-6
4395	243505982	f5efa2f5704d2f03d16efbc1f6f33137e25e028ad5ca19bf7a580852ff5eeb34	2.971206424e-6
4396	71976345	383441a42cb20f5de0e07add13267f2c4bf6a57475f3dc4e7c9ccc2e55577de7	2.970963339e-6
4397	237905315	45422a6987558f239f39012a684b6d91a670b437c001dcb4213e9b72fd1d963e	2.970962606e-6
4398	81858258	b97217e9fda520e85bbe15b1d22245af35ee9de1ea3b1d6b384251cbe9951e7a	2.970658817e-6
4399	6196455	225a9a4ec24dc4c92c778f8f43ce301a1800a50750201e6f3a3305017d2ecd39	2.97035833e-6
4400	208097371	6ce6a1966bdce5be015750f2c686077af3a57c0c30396d2b7e02ab03a9887536	2.96915365e-6
4401	225208941	eb33bbbed2277b0752b82beed9755b23555d3d5922cc89d60d536702a1276451	2.969082019e-6
4402	133778023	80e398333fae6fd17bb1f85b6eeaed2710cedc87e9d663f3e3d0e4743091719f	2.969046378e-6
4403	196596003	1fe3247d10405831e1e345fd171638a1d47d4c819e101cd66da46c1ef1d178f3	2.968994576e-6
4404	199550547	16b89646c222120f0212547f86b786b97d025dd773c9aec341fe00ba9c2b4ddf	2.96897656e-6
4405	85908736	c982992c8b52c8b9c7d20f66b98d65648226f215c5ab18f98b7df6c7069888d0	2.968878755e-6
4406	241135793	88b1a402a6f49078b3fa25ecf03252a1ba82ad9e4675ceed50deca707a0d69a4	2.968860355e-6
4407	100761574	eea3ee8d01a490685deb9d6c500651386f22b5f6e564492d0b4890b9fc9b453f	2.968582782e-6
4408	82714463	6bef34d67de3cda716eb9c7951f1cb780dc4037713a7aa5de3876e51088ca64a	2.968181409e-6
4409	128616311	1e7fd31fc5d0b37af7ed67b1667f4684b65a0fa2a2cddb3efbb3c9a736ab04ba	2.968075634e-6
4410	240117332	4c4f20f0303f75f7155e0c96ee299d555b0c4af3916b2b237b4c091272bfeda9	2.968045389e-6
4411	33178495	a2ea651c0bcab29f055e8a50c127bcf629b7c9a4910d7994ab334ff356f86db0	2.967555796e-6
4412	203740241	c929fa9c5094ea79822be8e00dbdadd44d6a68a2a522a18f2540f29dce5a64f1	2.967145343e-6
4413	25293397	7cfcea537122fa5a8d601ed0827ab0fa8584cf2c9640ed80b4ca0b93d8609899	2.965403797e-6
4414	242231040	418377b2daa2ee3141463c9ab71f486be487e3882a38139e9efd131d0094da60	2.96520713e-6
4415	187910273	ec731a19c606c76010823efd4cb05812a3501aba78aa99098cd8dcfc719c902e	2.964060924e-6
4416	80621504	6065a73501909ce2fd8e2ab6cc73b09e73cfdffcffa0ce8997ed22bcba67a818	2.963056002e-6
4417	89755338	325bcf7977e25dcf6619dfa529e406a6f3f21fedb3a710e5a871c108cbd32143	2.962627913e-6
4418	240814187	cbfd5233260f3cccb39cb5e5a753844383e5bcddb8a52289d85a8e9848f631fc	2.961583478e-6
4419	124044503	d46acdfac03c55894fff42a16a21dc4ae2fc303a0693514352c0daceb938019b	2.961392504e-6
4420	86144519	8ec7e2f58a2b5195fbaf8a9a0d35fa153611b0f74b588a83c4911093414d05f5	2.961377874e-6
4421	164251976	68f56f28faec6f136f55ac23a7145a3ec19e00305d1a79ff49af5b62063f9e24	2.960706801e-6
4422	216535085	b4b61a5d4b15cf071a2399674c8fa39c5d847ff8583ed96226151557f291fc40	2.960665229e-6
4423	198657122	2c0793b50b9c235aa6926abd0bb33627aec4e663977b0bec9ac5c2a662e353a1	2.959676476e-6
4424	240659285	57e6d1685a3fb2e5c19acf3318ac6d9dcc388d9e4e860a3d1c09a699535b6491	2.959319116e-6
4425	89916549	1eb9c8d25e96881a45d0d50fb442bbfa4a714c0b5f69534b6822da49b2da5401	2.959178278e-6
4426	240001248	01937a6240aabc40a56512bdf3f50e1bc985ab006c8f26ef37e0a7bb16959063	2.959025777e-6
4427	99388692	a4529de559b9325ebf0723b11a66d0be2a1210ac57ea70b6d228660d5b455d25	2.958902518e-6
4428	218815776	3841da31689897f8dbb4615c95c57795123b09848f9f5304d6443da58a9feae5	2.958835248e-6
4429	102455495	1ce603dd6d758ed6b6b4d7df408fbf89d5ac3ea2801d960ab11b08c6aa8b5f47	2.958443487e-6
4430	157345632	69da169a1392fffdd2d04e827064ad431f717d4df4789eee413554b46d01af4c	2.958373168e-6
4431	90345661	bc78d88cc8af915fb747c7d09092b969242ff2ecd3ab1b426f999c9eed430ec3	2.95809013e-6
4432	189326526	107f9c3cbc9d3a8a6e31086b9a82fd6052baa3a946e8da99ea82ae73ab8f551d	2.957924011e-6
4433	200989075	0ff53902d64f3337af244e7dfdfe496060016d9120ae6befa46e807e450527c9	2.9574588e-6
4434	88293719	446c0a1d563c93285e93f085192340a82c9aef7a543d41a86b65e215794845ef	2.956731372e-6
4435	108805437	111e1babc7e066adbca25e124e7da32fd2d13a04ceb73fb378e42a2c87c36f7a	2.9566875e-6
4436	87975345	44be60bc5bb1907dc584ae09b59321765868004f9e082cd99e9283177b50cb34	2.95640569e-6
4437	181617653	694d25bac4c64c1cdbe419239d0b1041df870325bc610a35887138b6cdd7f972	2.955054765e-6
4438	36198274	601a59be86ac8c9c9d030b3c972789ab7a6fb7485c74b9effbbb08e34739a428	2.954947628e-6
4439	86482320	3708ce31c439a32be51b9aaacef4d0c9f8f213a2adf1a1200d421b0b4ec8d4ed	2.95473328e-6
4440	222756730	ce6340621b5fcaa7a7cbd16ee5ced792ad5c126d3a27e591a14f2f1972cbd792	2.954211342e-6
4441	119535992	7cdc813dd4fafdfc7f2b21d61070e93b27ed501e9fea088cc6ac85d0ac8eae96	2.954070058e-6
4442	243465945	f74fcf56a57fe815a581dcc7c0a593384c618081814fed4e4c883e55095c8d9e	2.953753754e-6
4443	164384084	244798cfcd79bcebbda60781e3fcb5e1aee12e145d9580f930b6bf91a482b53c	2.953716805e-6
4444	144744888	b237ebfcf5176e49955f3d80abb6503121c4759bf1abad227dc882ba20b9c3f7	2.952775985e-6
4445	205682042	f306e1a38e2c8f3b26ca46666e344836b13cc3d4ee7061a8a35718feb3da8322	2.951958256e-6
4446	217630752	c255249044c98d3e72b7aa1ade847bb294c31adf160eade1f3c83768f9be3f45	2.951721475e-6
4447	51671354	ebb3003956c9b717bad00866d8ca53cf9fb5e1334590b9e9b54a11a7381cbea8	2.951436055e-6
4448	139589327	1cca22da0fc339c340d99444cc9ac75e4f484ea67cecf2c09aa7c41c1c0f0103	2.951319327e-6
4449	229220758	4be9683270a0bddbb15b8495d8e88c7d0bd96a747526ed385229cf5d7ba2126c	2.951187959e-6
4450	191212320	944779424e9bf8e9bca4abab0ce957c412bd4e9f9e924ac02c20c00fb201c85a	2.95109193e-6
4451	57724364	9effb2372150a1aedd48b835e9de61c758bde5dc90d025afdde5056fcdd5688a	2.95104407e-6
4452	237350084	50445c738640e4dc0680890197bb59a184c623fbcab42c5c82ded0421e261390	2.950967799e-6
4453	229307392	32460cec9c9972540a8e510110b0216ddc36e7357f15cf57113f97ec8b125746	2.950615403e-6
4454	243956171	b5ef52e8ca5e1f1665e229457289b1df19b767fc9a1cc2662ce9d5e97d2e12ac	2.950141981e-6
4455	92940011	a5b1571a596d28f14d7a2aac0e1c989aa5794be8c9833e311c212a62f18753bc	2.950130384e-6
4456	66607758	f776422ec0da28eac5270785715bfe2bb932b416d0a81cbd991a4629e1c7131e	2.950027595e-6
4457	235124997	7f75f7aaa909b7dfde8e6e8844190107f12e12d19749f83691eabc8827116302	2.949478882e-6
4458	230325444	5f2030840e6fed547c42a906c2b17fbc4b951a094703e25916aaf3214f1a6cf3	2.949218858e-6
4459	176439616	fa4e1c0e084c3ff79926dcb90db126c3dc4be09fe87c8dfc5033430efea32495	2.948367591e-6
4460	216300760	f16e13d3f776fb94e4725f9be1bf875925a70c62502eabda006da88cc901a836	2.948055426e-6
4461	48673736	07a944ee06bb8b15492dfb21bb280f92ecd03936fbab1f89d84c16bb809ab26e	2.947986015e-6
4462	76874934	2b4f1c2ebc03c47dec18fa0c40fcb6c132c395109230574cb3f9d8bedf7edcf7	2.947582878e-6
4463	58901255	8c3af35ae56623882db75e6fcaae96564ed3baf0058c6bbb9878c993e6588fe4	2.947105172e-6
4464	233911441	53ac23bab9de6f2d04715a7ebe24b4147020547f9ebd0226dab59f610860a1bf	2.946732086e-6
4465	136860748	f40608b485c1b2001415044bbcc178b8b07b3a03fd12a479729923e2b1af72f5	2.94662104e-6
4466	236944438	e83687937c4a7755b5d5acbf818284581a48848c286afc78fd2fff7d840d4453	2.946523292e-6
4467	146285586	7d7c5356e92c531bc9ccf9ec22d4357d14391b7543fc91f3c792663b3e480162	2.94630287e-6
4468	128431802	3ec702891b14a22f71619143be19fed86caf1475b1c052cf30a2a090c0fa4bbe	2.945881643e-6
4469	228216752	3af5881f2298d3b2849ba58dfa6a4b2b52428c23af32f4c3c6b9817b6b66d79b	2.94561405e-6
4470	2118729	96bf9351d4328ac47acf928d7f1177e8a8ab1427fc5638cdbf8d62c35a28be06	2.945230401e-6
4471	197562014	c53673317f7c0aa00dfc6045c6ab3b219443e10525c44e29ce51c527c146d9c7	2.945197869e-6
4472	199623753	13ea70c0103aae47e13bc6014f2420716e6ba03e21e1180e61163aa9d9773c17	2.94512248e-6
4473	245007112	6d3cd5960e4dac84f802ebf2d4d5aaf5c9678cbb03e6edc32f80f23ff98cc756	2.944935214e-6
4474	200144944	5dad2a40ea7d6b647c3598bd22f24317d5683e323cad4e6a04651b78941a8646	2.94464199e-6
4475	133220347	7388b3acdaacfe0d020e33e74f54bc84418051645ce657ab318983918ac10fda	2.944230815e-6
4476	210704807	a812dbcdf6a8e9494e234998e41ce729e4e39ecf04ee627920c632561b1aea31	2.944128338e-6
4477	104228474	b35af11053e1d66d2f3d14e597424d551b864bb4589ee7c7469165237e1dd9de	2.943974959e-6
4478	243360466	e95eb9ec63acc0323e638dee29823095149251359fd6312d33572e0150d8f76a	2.94396869e-6
4479	169560513	19afd18ef62ddc40dbc9716d34836d8467b6fdde18832dfa6a58f10e0d2d7bbe	2.942962329e-6
4480	204276672	565fc637597aab8cb75742f48ab50da49d84b4aa3dd4566f10dc76e290d09c21	2.942342906e-6
4481	166110740	cf6161981c37fde33282ad1990d83200e6da9376992689f3a5884f26e3f00490	2.942333992e-6
4482	194065916	0e7735f2bdc6401f8076c9728d7891bfaa7f0924e5826a55b600f8f518e722eb	2.942306147e-6
4483	128815313	c3d1728cbdc68ea823780663a7aea78c60d1e9f24b4b59ed521e0deeec8d0760	2.942012575e-6
4484	243091564	d22fcb5a6c85bca128735bfd00e8493aa4a3302470d32a516122366b9c94ae0f	2.941953554e-6
4485	227040492	6b8f5422b259a5688c8e39493a55c142e518c2fb49d05fd1bfcd69344641fe5f	2.941879542e-6
4486	149809267	e1b4f7b167604d49d74484c7a7625ecf51a563e9420b96b2b64cb0b7510aa022	2.941805865e-6
4487	155884325	69ec834b652786047189fe8bc6d4ef7ed2b41ac64c199f1dd23084f4f17fbdb1	2.940173838e-6
4488	130794236	199d1dda89be66d14590a907328f81570089632d90b1d50287457efdc1506b92	2.939984315e-6
4489	205660336	bbe5bf4d1fc0042d567cc26afbb85f7b315a377b26c6017f70309bff5e64da01	2.939582688e-6
4490	224951133	bd68cfe22e9ba0966b6b7f77dce2ccc7217626a5b0e792f498c10ad8477b1c00	2.939106526e-6
4491	164930221	dc2ad9c71d5c8804deb7fc3cf7b70f95b74170dfc34320f7aa9b32a81d0bc584	2.938861368e-6
4492	146027430	9465256f1da623fd41132979bef6f9b6d14fd16d6ca56fa044bf8b0a0860a2e6	2.938546381e-6
4493	199478397	b6636dfd6dd570a4bd6d217de80eb545c675eaabc5373e8e1d82bd95f6e54f80	2.938192879e-6
4494	218348280	c56189feb17eaa55d07df24ec8aa0992066896f8e22d9d5b06670c821faec079	2.938108895e-6
4495	208499759	d92c9280d20cfbbf9aae2d24141c572d0165b8647b8bed088fda586023dd8db5	2.938016134e-6
4496	200797143	2f75aa3882e4cb4e18a84741c65a75b69ddef1af86a7e432037d9f14486db1b3	2.937761654e-6
